date,city,pm25,pm10,no2,co,o3,temperature,humidity,wind_speed,aqi,aqi_category
2025-12-13,Delhi,288.9,462.8,93.6,4.58,28.8,10.3,100,3.7,441,Severe
2025-12-13,Noida,269.4,443.1,85.7,3.76,23.5,8.6,97,3,416,Severe
2025-12-13,Gurugram,354.8,582.1,113.8,5.91,13,11.8,100,3.4,500,Severe
2025-12-13,Faridabad,289.2,520.8,87.7,4.59,25.8,10.8,100,3,500,Severe
2025-12-13,Ghaziabad,359.2,647.8,143.3,5.96,17.5,10.9,100,3.9,500,Severe
2025-12-14,Delhi,236.2,393.8,80.3,3.1,24.2,8.1,100,3.3,389,Very Poor
2025-12-14,Noida,262.8,434,81.9,3.77,22.2,8,100,3.5,410,Severe
2025-12-14,Gurugram,291.2,561.3,117.4,3.62,21.9,10.7,96,4.1,500,Severe
2025-12-14,Faridabad,328.3,664.5,123.8,5.85,14.1,8,100,2.7,500,Severe
2025-12-14,Ghaziabad,311.8,682.4,90.6,4.94,17.7,11.5,100,4,500,Severe
2025-12-15,Delhi,391.5,703.5,115,5.76,14.7,8.8,96,3.9,500,Severe
2025-12-15,Noida,282.2,579.1,83.4,4.99,23.5,11.3,96,2.6,500,Severe
2025-12-15,Gurugram,397.2,760.6,165.6,6.53,15.6,8.2,100,2.3,500,Severe
2025-12-15,Faridabad,373.1,685.1,121.6,6.31,13.2,11.1,100,2.5,500,Severe
2025-12-15,Ghaziabad,438.7,927.4,164.4,7.79,14,9.2,99,4.1,500,Severe
2025-12-16,Delhi,343.8,652.9,142.4,6.17,14.6,8.5,100,3.6,500,Severe
2025-12-16,Noida,354.5,725.9,107.3,4.48,13.8,11.7,100,3.3,500,Severe
2025-12-16,Gurugram,353.6,755,140.2,5.2,16.6,11.6,100,2.7,500,Severe
2025-12-16,Faridabad,306.2,665.2,126,5.51,14.1,9,100,3.6,500,Severe
2025-12-16,Ghaziabad,440,724.4,178.7,5.99,16.5,11.6,100,2.4,500,Severe
2025-12-17,Delhi,380.8,637.8,126.6,4.75,12.6,11,100,4.2,500,Severe
2025-12-17,Noida,289.7,518.2,88.1,4.34,25.1,10.9,100,3.5,500,Severe
2025-12-17,Gurugram,422.8,897.2,134.6,5.98,17.5,9.1,100,2.8,500,Severe
2025-12-17,Faridabad,377.6,824.3,107.3,4.89,16.1,11.9,97,3.3,500,Severe
2025-12-17,Ghaziabad,374.9,741.6,142.5,5.44,16.9,9.8,100,3.5,500,Severe
2025-12-18,Delhi,307.1,547.5,100.5,3.99,12.2,9.1,100,2.6,500,Severe
2025-12-18,Noida,377.2,707.1,153.4,6.36,15.4,9.8,97,2.3,500,Severe
2025-12-18,Gurugram,367.5,712.5,130.8,6.21,16.9,10.8,100,2.1,500,Severe
2025-12-18,Faridabad,390.7,640.5,161,5.64,14.5,9.2,100,3.3,500,Severe
2025-12-18,Ghaziabad,398.6,748.4,150.6,6.2,17.6,8.6,100,2.7,500,Severe
2025-12-19,Delhi,359.7,729.7,130.4,5.37,13.9,11.7,98,2.4,500,Severe
2025-12-19,Noida,354.5,623.4,135.9,4.75,16,9.4,100,3.6,500,Severe
2025-12-19,Gurugram,334.4,694.3,96.8,6.02,14.4,10.3,100,3.3,500,Severe
2025-12-19,Faridabad,325.5,710.7,134.7,4.84,14.6,11.8,100,2.4,500,Severe
2025-12-19,Ghaziabad,357.8,598.2,113.2,5.23,14.7,10.7,96,2.6,500,Severe
2025-12-20,Delhi,277.7,526.9,91.9,3.69,26.4,9.9,100,2.2,500,Severe
2025-12-20,Noida,273.9,576.3,102.4,4.51,23.8,9.4,100,3.6,500,Severe
2025-12-20,Gurugram,318.8,685,95.6,4.21,15.8,8.9,100,2.1,500,Severe
2025-12-20,Faridabad,274.4,471,91.6,3.49,29,9.8,96,2.3,451,Severe
2025-12-20,Ghaziabad,294.4,523,95.7,4.96,23.6,9.4,97,2.9,500,Severe
2025-12-21,Delhi,399.8,875.2,123.9,5.58,12.3,8.9,100,3,500,Severe
2025-12-21,Noida,269.8,505.6,99.5,3.43,27,10,100,3.5,494,Severe
2025-12-21,Gurugram,323.8,614,133.5,5.77,12.9,12,100,3.2,500,Severe
2025-12-21,Faridabad,266.1,535.9,87.7,3.95,26.5,9.8,98,3.1,500,Severe
2025-12-21,Ghaziabad,256.9,544.9,92.8,3.71,24,8.9,100,4,500,Severe
2025-12-22,Delhi,304.7,622.8,106.8,5.19,17.2,8.2,99,3.9,500,Severe
2025-12-22,Noida,295.3,604.7,121,3.55,28.9,9.9,100,4.1,500,Severe
2025-12-22,Gurugram,340.1,565.2,107.9,4.42,15.5,8.4,95,3.2,500,Severe
2025-12-22,Faridabad,362.9,745.3,126.4,5.05,15,8.6,100,3.4,500,Severe
2025-12-22,Ghaziabad,427.5,824.3,135,5.83,15.7,11.7,96,2.3,500,Severe
2025-12-23,Delhi,443.2,861.3,161.1,5.44,13.4,11.7,100,4.1,500,Severe
2025-12-23,Noida,323.5,640.8,117.9,4.56,16,9.5,97,2.8,500,Severe
2025-12-23,Gurugram,321.4,600.7,101.9,4.72,17.4,10.2,100,2.6,500,Severe
2025-12-23,Faridabad,403,671.3,152,5.56,12.3,10.3,97,2.9,500,Severe
2025-12-23,Ghaziabad,379.1,632.5,139.2,4.68,16.5,8.9,100,2.6,500,Severe
2025-12-24,Delhi,312.8,622.1,91.2,4.76,14.7,10.6,98,3.7,500,Severe
2025-12-24,Noida,289,497,100.4,5.02,27.3,9.6,100,4.1,484,Severe
2025-12-24,Gurugram,358.1,757.7,108.3,5.37,14.1,8.9,98,3.3,500,Severe
2025-12-24,Faridabad,287.1,486.7,94.2,3.54,22.9,8.9,97,3.3,471,Severe
2025-12-24,Ghaziabad,372.6,737.4,126.9,6.64,15.9,11.1,96,4.1,500,Severe
2025-12-25,Delhi,461.6,902.2,140.8,7.05,15.6,9.2,100,3.7,500,Severe
2025-12-25,Noida,360.3,615.1,118.3,5.22,16.5,9.3,100,3,500,Severe
2025-12-25,Gurugram,324.8,578.4,92.4,4.47,15.6,9.3,100,3.1,500,Severe
2025-12-25,Faridabad,298.1,513.4,124.5,4.3,22.9,9.9,100,3.5,500,Severe
2025-12-25,Ghaziabad,318.8,528.9,132.2,4.24,17.8,9.5,100,2.5,500,Severe
2025-12-26,Delhi,305.7,645,124.5,4.03,15,9.4,100,3.3,500,Severe
2025-12-26,Noida,315.4,654.1,100.2,4.47,14.6,11.1,100,3.7,500,Severe
2025-12-26,Gurugram,344.4,617.7,108.5,5.61,14.9,8.3,100,2.4,500,Severe
2025-12-26,Faridabad,353.9,584,137.6,5.83,15.1,9.4,100,2.4,500,Severe
2025-12-26,Ghaziabad,482.7,810.5,190.4,7.02,12.1,8.8,100,3.5,500,Severe
2025-12-27,Delhi,306.4,637.7,125.1,5.37,15.5,9.4,100,2.1,500,Severe
2025-12-27,Noida,269.6,456.8,86.2,3.69,22.1,8.2,100,2.8,434,Severe
2025-12-27,Gurugram,322.3,635,104.1,3.96,14.1,9.3,98,2.3,500,Severe
2025-12-27,Faridabad,334.5,712.3,110.3,4.78,12.7,8.8,100,3.6,500,Severe
2025-12-27,Ghaziabad,279.7,587.2,82.6,4.59,28.9,10.7,100,3.6,500,Severe
2025-12-28,Delhi,290.2,593.1,109.9,3.99,24.4,9.5,100,4,500,Severe
2025-12-28,Noida,337.7,654.7,135.6,5.99,12.5,9.5,100,2.8,500,Severe
2025-12-28,Gurugram,284.5,504.4,86.6,3.54,23,9.5,100,2.1,493,Severe
2025-12-28,Faridabad,272.4,592.6,101.5,3.7,26,10.2,100,3.4,500,Severe
2025-12-28,Ghaziabad,320.2,640.2,110.5,5.68,12.6,9.3,100,2.2,500,Severe
2025-12-29,Delhi,447.8,790.8,147.2,6.55,15.7,10,100,2.7,500,Severe
2025-12-29,Noida,329.8,643.8,137.8,5.39,14.2,10.1,100,3.7,500,Severe
2025-12-29,Gurugram,392.5,765.8,125.5,5.51,17.5,11.7,100,2.7,500,Severe
2025-12-29,Faridabad,329,627,98.7,5.35,17.9,10.5,100,2.2,500,Severe
2025-12-29,Ghaziabad,318.9,695.2,104.5,4.88,17.6,11.2,100,2.6,500,Severe
2025-12-30,Delhi,263.7,523.5,92.3,4.52,24.9,8.4,100,3.6,500,Severe
2025-12-30,Noida,352.6,765.9,123.8,5.86,15.7,9.6,100,3.2,500,Severe
2025-12-30,Gurugram,338.9,623.6,110.3,5.03,15.1,10.2,98,3.3,500,Severe
2025-12-30,Faridabad,305.1,608,122.2,4.89,13,11.2,96,4,500,Severe
2025-12-30,Ghaziabad,368.6,798,105.3,6.23,16.1,10.6,100,3.5,500,Severe
2025-12-31,Delhi,443.4,834.1,155,7.34,12.9,11.8,100,2.6,500,Severe
2025-12-31,Noida,324,597.2,112.5,3.93,14.3,10.8,100,2.9,500,Severe
2025-12-31,Gurugram,265.8,447.7,96.9,3.7,28.2,8.7,100,2.4,422,Severe
2025-12-31,Faridabad,402.2,798.5,116.3,6.82,14.2,8.7,100,3.3,500,Severe
2025-12-31,Ghaziabad,302.1,540.2,113.6,5.02,14.3,8.8,100,3.5,500,Severe
